invoice_id;branch;city;customer_type;gender;product_line;unit_price;quantity;tax_5_pct;total;date;purchase_hour;payment;cogs;gross_income;rating;customer_profile;customer_id;total_price;recency;frequency;monetary;r_score;f_score;m_score;rfm_score;rfm_score_label;rfm_combination;r_score_label;f_score_label;m_score_label;rfm_label
744-02-5987;A;Yangon;Member;Male;Home And Lifestyle;78.38;6;23.514;493.794;2019-01-10;14;E-Wallet;470.28;23.514;5.8;Yangon_Member_Male;4;470.28;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
307-83-9164;A;Yangon;Member;Male;Home And Lifestyle;60.01;4;12.002;252.042;2019-01-25;15;Cash;240.04;12.002;4.5;Yangon_Member_Male;4;240.04;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
779-06-0012;C;Naypyitaw;Member;Female;Home And Lifestyle;88.61;1;4.4305;93.0405;2019-01-19;10;Cash;88.61;4.4305;7.7;Naypyitaw_Member_Female;12;88.61;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
446-47-6729;C;Naypyitaw;Normal;Male;Fashion Accessories;99.82;2;9.982;209.622;2019-01-02;18;Credit Card;199.64;9.982;6.7;Naypyitaw_Normal_Male;5;199.64;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
573-10-3877;B;Mandalay;Member;Male;Health And Beauty;39.01;1;1.9505;40.9605;2019-03-12;16;Credit Card;39.01;1.9505;4.7;Mandalay_Member_Male;7;39.01;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
735-06-4124;C;Naypyitaw;Normal;Male;Food And Beverages;48.61;1;2.4305;51.0405;2019-02-25;15;Cash;48.61;2.4305;4.4;Naypyitaw_Normal_Male;5;48.61;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
439-54-7422;A;Yangon;Normal;Female;Electronic Accessories;51.19;4;10.238;214.998;2019-03-18;17;Credit Card;204.76;10.238;4.7;Yangon_Normal_Female;8;204.76;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
396-90-2219;B;Mandalay;Normal;Female;Electronic Accessories;14.96;8;5.984;125.664;2019-02-23;12;Cash;119.68;5.984;8.6;Mandalay_Normal_Female;9;119.68;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
411-77-0180;A;Yangon;Member;Male;Electronic Accessories;72.2;7;25.27;530.67;2019-03-26;20;E-Wallet;505.4;25.27;4.3;Yangon_Member_Male;4;505.40000000000003;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
286-01-5402;A;Yangon;Normal;Female;Sports And Travel;40.23;7;14.0805;295.6905;2019-03-30;13;Cash;281.61;14.0805;9.6;Yangon_Normal_Female;8;281.60999999999996;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
803-17-8013;A;Yangon;Member;Female;Home And Lifestyle;88.79;8;35.516;745.836;2019-02-17;17;Cash;710.32;35.516;4.1;Yangon_Member_Female;1;710.32;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
512-98-1403;A;Yangon;Member;Female;Electronic Accessories;26.48;3;3.972;83.412;2019-03-21;10;E-Wallet;79.44;3.972;4.7;Yangon_Member_Female;1;79.44;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
848-42-2560;A;Yangon;Normal;Female;Fashion Accessories;81.91;2;8.191;172.011;2019-03-05;17;Cash;163.82;8.191;7.8;Yangon_Normal_Female;8;163.82;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
532-59-7201;B;Mandalay;Member;Male;Sports And Travel;79.93;6;23.979;503.559;2019-01-31;14;Cash;479.58;23.979;5.5;Mandalay_Member_Male;7;479.58000000000004;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
181-94-6432;C;Naypyitaw;Member;Male;Fashion Accessories;69.33;2;6.933;145.593;2019-02-05;19;E-Wallet;138.66;6.933;9.7;Naypyitaw_Member_Male;10;138.66;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
870-76-1733;A;Yangon;Member;Female;Food And Beverages;14.23;5;3.5575;74.7075;2019-02-01;10;Credit Card;71.15;3.5575;4.4;Yangon_Member_Female;1;71.15;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
423-64-4619;A;Yangon;Member;Female;Health And Beauty;15.55;9;6.9975;146.9475;2019-03-07;13;Cash;139.95;6.9975;5.0;Yangon_Member_Female;1;139.95000000000002;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
227-07-4446;C;Naypyitaw;Member;Female;Electronic Accessories;78.13;10;39.065;820.365;2019-02-10;20;Cash;781.3;39.065;4.4;Naypyitaw_Member_Female;12;781.3;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
174-36-3675;C;Naypyitaw;Member;Male;Food And Beverages;99.37;2;9.937;208.677;2019-02-14;17;Cash;198.74;9.937;5.2;Naypyitaw_Member_Male;10;198.74;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
428-83-5800;C;Naypyitaw;Member;Female;Food And Beverages;21.08;3;3.162;66.402;2019-02-09;10;Cash;63.24;3.162;7.3;Naypyitaw_Member_Female;12;63.239999999999995;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
603-07-0961;C;Naypyitaw;Member;Male;Electronic Accessories;74.79;5;18.6975;392.6475;2019-01-10;11;Cash;373.95;18.6975;4.9;Naypyitaw_Member_Male;10;373.95000000000005;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
704-20-4138;C;Naypyitaw;Member;Female;Health And Beauty;29.67;7;10.3845;218.0745;2019-03-11;18;Credit Card;207.69;10.3845;8.1;Naypyitaw_Member_Female;12;207.69;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
787-15-1757;C;Naypyitaw;Member;Male;Health And Beauty;44.07;4;8.814;185.094;2019-02-18;16;E-Wallet;176.28;8.814;8.4;Naypyitaw_Member_Male;10;176.28;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
649-11-3678;C;Naypyitaw;Normal;Female;Food And Beverages;22.93;9;10.3185;216.6885;2019-02-26;20;Cash;206.37;10.3185;5.5;Naypyitaw_Normal_Female;2;206.37;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
622-20-1945;C;Naypyitaw;Normal;Female;Health And Beauty;39.42;1;1.971;41.391;2019-01-18;15;Cash;39.42;1.971;8.4;Naypyitaw_Normal_Female;2;39.42;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
372-94-8041;A;Yangon;Normal;Male;Health And Beauty;15.26;6;4.578;96.138;2019-02-15;18;E-Wallet;91.56;4.578;9.8;Yangon_Normal_Male;3;91.56;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
563-91-7120;A;Yangon;Normal;Female;Fashion Accessories;61.77;5;15.4425;324.2925;2019-03-08;13;Cash;308.85;15.4425;6.7;Yangon_Normal_Female;8;308.85;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
746-54-5508;A;Yangon;Normal;Male;Home And Lifestyle;21.52;6;6.456;135.576;2019-01-17;12;Credit Card;129.12;6.456;9.4;Yangon_Normal_Male;3;129.12;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
276-54-0879;B;Mandalay;Normal;Male;Sports And Travel;97.74;4;19.548;410.508;2019-03-12;19;E-Wallet;390.96;19.548;6.4;Mandalay_Normal_Male;11;390.96;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
815-11-1168;A;Yangon;Member;Male;Food And Beverages;99.78;5;24.945;523.845;2019-03-09;19;Cash;498.9;24.945;5.4;Yangon_Member_Male;4;498.9;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
719-76-3868;C;Naypyitaw;Member;Male;Food And Beverages;94.26;4;18.852;395.892;2019-03-12;16;Cash;377.04;18.852;8.6;Naypyitaw_Member_Male;10;377.04;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
730-61-8757;B;Mandalay;Member;Male;Health And Beauty;51.13;4;10.226;214.746;2019-01-25;10;Credit Card;204.52;10.226;4.0;Mandalay_Member_Male;7;204.52;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
340-66-0321;A;Yangon;Member;Male;Electronic Accessories;36.36;4;7.272;152.712;2019-03-25;13;Cash;145.44;7.272;7.6;Yangon_Member_Male;4;145.44;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
868-81-1752;B;Mandalay;Normal;Male;Home And Lifestyle;22.02;9;9.909;208.089;2019-02-07;18;Cash;198.18;9.909;6.8;Mandalay_Normal_Male;11;198.18;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
634-97-8956;A;Yangon;Normal;Male;Food And Beverages;32.9;3;4.935;103.635;2019-02-17;17;Credit Card;98.7;4.935;9.1;Yangon_Normal_Male;3;98.69999999999999;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
566-71-1091;A;Yangon;Normal;Male;Fashion Accessories;77.02;5;19.255;404.355;2019-02-03;15;Cash;385.1;19.255;5.5;Yangon_Normal_Male;3;385.09999999999997;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
442-48-3607;A;Yangon;Member;Male;Food And Beverages;23.48;2;2.348;49.308;2019-03-14;11;Credit Card;46.96;2.348;7.9;Yangon_Member_Male;4;46.96;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
835-16-0096;C;Naypyitaw;Member;Male;Sports And Travel;14.7;5;3.675;77.175;2019-03-24;13;E-Wallet;73.5;3.675;8.5;Naypyitaw_Member_Male;10;73.5;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
527-09-6272;A;Yangon;Member;Female;Electronic Accessories;28.45;5;7.1125;149.3625;2019-03-21;10;Credit Card;142.25;7.1125;9.1;Yangon_Member_Female;1;142.25;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
898-04-2717;A;Yangon;Normal;Male;Fashion Accessories;76.4;9;34.38;721.98;2019-03-19;15;E-Wallet;687.6;34.38;7.5;Yangon_Normal_Male;3;687.6;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
692-27-8933;B;Mandalay;Normal;Female;Sports And Travel;57.95;6;17.385;365.085;2019-02-24;13;Cash;347.7;17.385;5.2;Mandalay_Normal_Female;9;347.70000000000005;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
633-09-3463;C;Naypyitaw;Normal;Female;Electronic Accessories;47.65;3;7.1475;150.0975;2019-03-28;12;Credit Card;142.95;7.1475;9.5;Naypyitaw_Normal_Female;2;142.95;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
374-17-3652;B;Mandalay;Member;Female;Food And Beverages;42.82;9;19.269;404.649;2019-02-05;15;Credit Card;385.38;19.269;8.9;Mandalay_Member_Female;6;385.38;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
378-07-7001;B;Mandalay;Member;Male;Electronic Accessories;48.09;3;7.2135;151.4835;2019-02-10;18;Credit Card;144.27;7.2135;7.8;Mandalay_Member_Male;7;144.27;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
433-75-6987;B;Mandalay;Member;Female;Health And Beauty;55.97;7;19.5895;411.3795;2019-03-05;19;E-Wallet;391.79;19.5895;8.9;Mandalay_Member_Female;6;391.78999999999996;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
873-95-4984;B;Mandalay;Member;Female;Health And Beauty;76.9;7;26.915;565.215;2019-02-15;20;Cash;538.3;26.915;7.7;Mandalay_Member_Female;6;538.3000000000001;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
416-13-5917;C;Naypyitaw;Normal;Female;Food And Beverages;97.03;5;24.2575;509.4075;2019-01-30;16;E-Wallet;485.15;24.2575;9.3;Naypyitaw_Normal_Female;2;485.15;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
150-89-8043;A;Yangon;Normal;Male;Sports And Travel;44.65;3;6.6975;140.6475;2019-02-14;15;Cash;133.95;6.6975;6.2;Yangon_Normal_Male;3;133.95;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
135-84-8019;A;Yangon;Normal;Female;Fashion Accessories;77.93;9;35.0685;736.4385;2019-02-27;16;E-Wallet;701.37;35.0685;7.6;Yangon_Normal_Female;8;701.3700000000001;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
441-94-7118;A;Yangon;Member;Male;Electronic Accessories;71.95;1;3.5975;75.5475;2019-02-04;12;Cash;71.95;3.5975;7.3;Yangon_Member_Male;4;71.95;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
725-96-3778;C;Naypyitaw;Member;Female;Home And Lifestyle;89.25;8;35.7;749.7;2019-01-20;10;Cash;714.0;35.7;4.7;Naypyitaw_Member_Female;12;714.0;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
531-80-1784;A;Yangon;Normal;Male;Electronic Accessories;26.02;7;9.107;191.247;2019-03-28;17;Cash;182.14;9.107;5.1;Yangon_Normal_Male;3;182.14;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
400-45-1220;B;Mandalay;Normal;Female;Health And Beauty;13.5;10;6.75;141.75;2019-02-27;11;Credit Card;135.0;6.75;4.8;Mandalay_Normal_Female;9;135.0;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
860-79-0874;C;Naypyitaw;Member;Female;Fashion Accessories;99.3;10;49.65;1042.65;2019-02-15;14;Credit Card;993.0;49.65;6.6;Naypyitaw_Member_Female;12;993.0;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
834-61-8124;A;Yangon;Normal;Male;Electronic Accessories;51.69;7;18.0915;379.9215;2019-01-26;18;Cash;361.83;18.0915;5.5;Yangon_Normal_Male;3;361.83;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
115-99-4379;B;Mandalay;Member;Female;Fashion Accessories;54.73;7;19.1555;402.2655;2019-03-14;19;Credit Card;383.11;19.1555;8.5;Mandalay_Member_Female;6;383.10999999999996;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
565-67-6697;B;Mandalay;Member;Male;Home And Lifestyle;27.0;9;12.15;255.15;2019-03-02;14;Cash;243.0;12.15;4.8;Mandalay_Member_Male;7;243.0;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
320-49-6392;C;Naypyitaw;Normal;Female;Electronic Accessories;30.24;1;1.512;31.752;2019-03-04;15;Cash;30.24;1.512;8.4;Naypyitaw_Normal_Female;2;30.24;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
889-04-9723;B;Mandalay;Member;Female;Food And Beverages;89.14;4;17.828;374.388;2019-01-07;12;Credit Card;356.56;17.828;7.8;Mandalay_Member_Female;6;356.56;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
632-90-0281;C;Naypyitaw;Normal;Female;Fashion Accessories;37.55;10;18.775;394.275;2019-03-08;20;Credit Card;375.5;18.775;9.3;Naypyitaw_Normal_Female;2;375.5;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
554-42-2417;C;Naypyitaw;Normal;Female;Sports And Travel;95.44;10;47.72;1002.12;2019-01-09;13;Cash;954.4;47.72;5.2;Naypyitaw_Normal_Female;2;954.4;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
453-63-6187;B;Mandalay;Normal;Male;Electronic Accessories;27.5;3;4.125;86.625;2019-03-01;15;E-Wallet;82.5;4.125;6.5;Mandalay_Normal_Male;11;82.5;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
578-80-7669;B;Mandalay;Normal;Male;Sports And Travel;74.97;1;3.7485;78.7185;2019-03-16;16;Cash;74.97;3.7485;5.6;Mandalay_Normal_Male;11;74.97;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
612-36-5536;A;Yangon;Member;Male;Food And Beverages;80.96;8;32.384;680.064;2019-02-17;11;Credit Card;647.68;32.384;7.4;Yangon_Member_Male;4;647.68;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
605-72-4132;C;Naypyitaw;Normal;Female;Food And Beverages;94.47;8;37.788;793.548;2019-02-27;15;Cash;755.76;37.788;9.1;Naypyitaw_Normal_Female;2;755.76;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
471-41-2823;C;Naypyitaw;Normal;Male;Food And Beverages;99.79;2;9.979;209.559;2019-03-07;20;E-Wallet;199.58;9.979;8.0;Naypyitaw_Normal_Male;5;199.58;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
462-67-9126;A;Yangon;Normal;Male;Home And Lifestyle;73.22;6;21.966;461.286;2019-01-21;17;Cash;439.32;21.966;7.2;Yangon_Normal_Male;3;439.32;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
272-27-9238;C;Naypyitaw;Normal;Female;Food And Beverages;41.24;4;8.248;173.208;2019-02-19;16;Cash;164.96;8.248;7.1;Naypyitaw_Normal_Female;2;164.96;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
834-25-9262;C;Naypyitaw;Normal;Female;Fashion Accessories;81.68;4;16.336;343.056;2019-01-06;12;Cash;326.72;16.336;9.1;Naypyitaw_Normal_Female;2;326.72;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
122-61-9553;C;Naypyitaw;Normal;Female;Electronic Accessories;51.32;9;23.094;484.974;2019-03-14;19;Cash;461.88;23.094;5.6;Naypyitaw_Normal_Female;2;461.88;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
468-88-0009;A;Yangon;Member;Male;Home And Lifestyle;65.94;4;13.188;276.948;2019-03-24;10;Cash;263.76;13.188;6.0;Yangon_Member_Male;4;263.76;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
613-59-9758;C;Naypyitaw;Normal;Female;Sports And Travel;14.36;10;7.18;150.78;2019-01-27;14;Cash;143.6;7.18;5.4;Naypyitaw_Normal_Female;2;143.6;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
254-31-0042;A;Yangon;Member;Male;Electronic Accessories;21.5;9;9.675;203.175;2019-03-06;12;Credit Card;193.5;9.675;7.8;Yangon_Member_Male;4;193.5;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
201-86-2184;B;Mandalay;Member;Female;Electronic Accessories;26.26;7;9.191;193.011;2019-02-02;19;Cash;183.82;9.191;9.9;Mandalay_Member_Female;6;183.82000000000002;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
261-12-8671;B;Mandalay;Normal;Female;Fashion Accessories;60.96;2;6.096;128.016;2019-01-25;19;Credit Card;121.92;6.096;4.9;Mandalay_Normal_Female;9;121.92;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
730-70-9830;C;Naypyitaw;Normal;Female;Home And Lifestyle;70.11;6;21.033;441.693;2019-03-14;17;E-Wallet;420.66;21.033;5.2;Naypyitaw_Normal_Female;2;420.65999999999997;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
382-25-8917;C;Naypyitaw;Normal;Male;Fashion Accessories;42.08;6;12.624;265.104;2019-01-29;12;Cash;252.48;12.624;8.9;Naypyitaw_Normal_Male;5;252.48;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
422-29-8786;A;Yangon;Normal;Female;Home And Lifestyle;67.09;5;16.7725;352.2225;2019-01-03;16;Credit Card;335.45;16.7725;9.1;Yangon_Normal_Female;8;335.45000000000005;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
